"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)"
"231","2015","12","Uttar Pradesh","Faizabad","205.4","431.45","2100.54","229.44","681.93","2972.15","0.02","0.01","500.0","4.17","4.56","1093.53","2.8","1.69","603.57","5.02","4.27","850.6","15.0","9.69","646.09","0.0","0.0","0.0","0.0","0.0","0.0","25.32","162.88","6433.8"
"231","2016","12","Uttar Pradesh","Faizabad","213.98","545.34","2548.56","230.51","789.28","3424.09","0.01","0.01","888.89","3.19","4.27","1338.24","2.98","5.35","1791.55","4.47","3.74","838.52","15.5","10.42","672.04","0.0","0.0","0.0","0.0","0.0","0.0","33.44","233.06","6969.0"
"231","2017","12","Uttar Pradesh","Faizabad","220.25","643.48","2921.54","227.07","897.2","3951.24","0.01","0.02","2000.0","3.59","6.96","1938.7","2.91","2.19","753.61","4.55","3.45","758.8","16.76","14.72","878.51","0.0","0.0","0.0","0.0","0.0","0.0","31.94","242.55","7594.51"
"232","2007","12","Uttar Pradesh","Gonda","221.15","445.78","2015.74","249.68","769.52","3082.03","0.11","0.17","1545.45","63.23","61.82","977.7","2.02","1.46","722.77","13.25","9.98","753.21","40.33","39.85","988.1","0.21","0.13","619.05","0.0","0.0","0.0","122.14","583.85","4780.17"
"232","2008","12","Uttar Pradesh","Gonda","227.8","535.98","2352.85","241.44","696.68","2885.52","0.0","0.0","0.0","59.35","38.35","646.17","1.2","1.2","1000.0","11.98","8.0","667.78","46.69","43.05","922.04","0.04","0.03","750.0","0.0","0.0","0.0","114.38","458.35","4007.26"
"232","2009","12","Uttar Pradesh","Gonda","224.63","441.09","1963.63","242.89","673.75","2773.89","0.0","0.0","0.0","62.46","66.59","1066.12","1.15","0.96","834.78","12.45","5.4","433.73","48.29","42.97","889.83","0.03","0.03","1000.0","0.0","0.0","0.0","119.67","593.09","4956.05"
"232","2010","12","Uttar Pradesh","Gonda","229.06","509.24","2223.17","243.68","707.04","2901.51","0.0","0.0","0.0","62.13","64.21","1033.48","1.15","1.02","886.96","13.21","6.69","506.43","47.06","39.02","829.15","0.04","0.04","1000.0","0.0","0.0","0.0","121.59","641.63","5277.0"
"232","2011","12","Uttar Pradesh","Gonda","234.18","526.48","2248.19","241.58","716.28","2964.98","0.0","0.0","0.0","58.99","64.54","1094.08","1.16","1.36","1172.41","12.17","5.09","418.24","51.16","41.73","815.68","0.05","0.05","1000.0","0.0","0.0","0.0","124.67","706.0","5662.95"
"232","2012","12","Uttar Pradesh","Gonda","228.79","535.3","2339.7","243.63","692.46","2842.26","0.0","0.0","0.0","57.12","67.04","1173.67","1.18","1.31","1110.17","14.04","8.33","593.3","47.02","42.51","904.08","0.05","0.05","1000.0","0.0","0.0","0.0","126.14","701.84","5563.98"
"232","2013","12","Uttar Pradesh","Gonda","232.16","543.38","2340.54","239.1","693.72","2901.38","0.0","0.0","0.0","48.4","55.61","1148.97","0.98","0.42","428.57","13.53","7.71","569.84","50.31","44.06","875.77","0.04","0.04","1000.0","0.0","0.0","0.0","125.22","681.02","5438.59"
"232","2014","12","Uttar Pradesh","Gonda","242.56","476.73","1965.41","245.24","591.59","2412.29","0.0","0.0","0.0","54.77","66.42","1212.71","1.07","0.32","299.07","15.35","9.0","586.32","0.0","0.0","0.0","0.01","0.01","1000.0","0.0","0.0","0.0","122.98","631.67","5136.36"
"232","2015","12","Uttar Pradesh","Gonda","232.82","452.05","1941.63","243.66","641.62","2633.26","0.0","0.0","0.0","27.29","29.65","1086.48","1.59","1.55","974.84","12.21","7.94","650.29","44.95","38.66","859.99","0.02","0.01","500.0","0.0","0.0","0.0","116.88","633.72","5421.82"
"232","2016","12","Uttar Pradesh","Gonda","247.76","554.25","2237.05","243.52","733.88","3013.58","0.0","0.0","0.0","55.67","69.27","1244.32","1.34","1.46","1085.57","14.26","8.84","619.85","48.28","42.86","887.79","0.02","0.02","875.0","0.0","0.0","0.0","121.59","707.38","5817.63"
"232","2017","12","Uttar Pradesh","Gonda","232.55","556.96","2394.98","237.01","765.09","3228.03","0.0","0.0","0.0","51.0","65.22","1278.78","1.12","1.17","1047.24","14.61","10.75","735.69","45.96","42.45","923.63","0.03","0.03","1000.0","0.0","0.0","0.0","123.7","847.91","6854.44"
"233","2007","12","Uttar Pradesh","Bahraich","229.99","425.01","1847.95","216.42","567.37","2621.62","0.01","0.03","3000.0","98.56","104.68","1062.09","0.69","0.5","724.64","7.21","5.42","751.73","73.26","59.01","805.49","1.66","0.96","578.31","0.06","0.04","666.67","24.9","134.09","5385.14"
"233","2008","12","Uttar Pradesh","Bahraich","229.59","475.7","2071.95","215.77","581.66","2695.74","0.01","0.02","2000.0","89.71","87.5","975.37","0.66","0.67","1015.15","6.31","4.22","668.78","74.68","63.81","854.45","1.54","1.13","733.77","0.05","0.05","1000.0","29.7","130.62","4397.98"
"233","2009","12","Uttar Pradesh","Bahraich","230.87","474.45","2055.05","220.61","578.92","2624.18","0.02","0.03","1500.0","96.34","100.41","1042.25","0.42","0.35","833.33","7.03","3.05","433.85","75.32","60.29","800.45","1.86","1.22","655.91","0.0","0.0","0.0","27.24","129.81","4765.42"
"233","2010","12","Uttar Pradesh","Bahraich","235.85","475.82","2017.47","223.9","636.22","2841.54","0.03","0.05","1666.67","93.82","102.73","1094.97","0.34","0.3","882.35","6.48","2.88","444.44","73.72","62.04","841.56","1.86","1.84","989.25","0.05","0.07","1400.0","27.5","143.5","5218.18"
"233","2011","12","Uttar Pradesh","Bahraich","235.19","491.18","2088.44","222.77","676.95","3038.78","0.02","0.04","2000.0","90.59","105.59","1165.58","0.33","0.4","1212.12","3.29","1.6","486.32","73.46","61.15","832.43","1.81","1.79","988.95","0.0","0.0","0.0","27.39","168.59","6155.17"
"233","2012","12","Uttar Pradesh","Bahraich","232.68","544.28","2339.18","223.94","627.16","2800.57","0.02","0.04","2000.0","90.12","110.97","1231.36","0.36","0.4","1111.11","5.38","3.03","563.2","62.93","55.66","884.47","1.7","1.68","988.24","0.05","0.08","1600.0","31.46","170.64","5424.03"
"233","2013","12","Uttar Pradesh","Bahraich","234.37","531.06","2265.9","238.76","759.17","3179.64","0.02","0.05","2500.0","94.45","121.46","1285.97","0.12","0.06","500.0","5.46","2.96","542.12","66.5","60.5","909.77","1.77","1.58","892.66","0.05","0.03","600.0","31.23","173.68","5561.32"
"233","2014","12","Uttar Pradesh","Bahraich","245.2","541.57","2208.69","234.04","576.51","2463.3","0.03","0.06","2000.0","80.62","99.4","1232.94","0.34","0.11","323.53","5.6","2.52","450.0","0.0","0.0","0.0","1.7","1.47","864.71","0.05","0.04","800.0","45.42","258.55","5692.43"
"233","2015","12","Uttar Pradesh","Bahraich","240.68","458.91","1906.72","253.29","673.65","2659.6","0.01","0.01","1000.0","62.53","71.88","1149.53","0.19","0.19","1000.0","4.22","2.94","696.68","61.15","49.4","807.92","1.1","0.74","672.73","0.0","0.0","250.0","55.9","327.2","5852.93"
"233","2016","12","Uttar Pradesh","Bahraich","231.43","548.93","2371.89","230.5","717.42","3112.5","0.02","0.03","1888.89","100.5","138.9","1382.05","0.1","0.1","1084.21","5.75","3.61","627.83","69.08","58.08","840.72","1.64","1.49","903.89","0.05","0.03","666.67","29.98","191.62","6392.37"
"233","2017","12","Uttar Pradesh","Bahraich","239.92","612.52","2553.03","236.37","850.34","3597.53","0.02","0.05","1916.67","92.37","154.36","1671.19","0.34","0.36","1049.71","5.3","3.53","665.41","70.8","115.9","1636.94","1.86","1.88","1012.92","0.05","0.04","784.31","30.6","216.28","7068.55"
"234","2007","12","Uttar Pradesh","Sultanpur","158.61","326.12","2056.11","167.12","466.98","2794.28","0.24","0.37","1541.67","4.74","6.27","1322.78","6.79","6.99","1029.46","8.35","10.79","1292.22","26.39","24.49","928.0","0.02","0.01","500.0","0.0","0.0","0.0","10.51","53.27","5068.51"
"234","2008","12","Uttar Pradesh","Sultanpur","159.67","350.95","2197.97","167.73","473.63","2823.76","0.25","0.42","1680.0","4.95","4.54","917.17","6.74","6.96","1032.64","7.83","7.68","980.84","26.96","23.82","883.53","0.03","0.02","666.67","0.0","0.0","0.0","10.43","48.04","4605.94"
"234","2009","12","Uttar Pradesh","Sultanpur","157.32","357.51","2272.5","168.45","460.16","2731.73","0.27","0.45","1666.67","5.34","7.66","1434.46","6.77","6.79","1002.95","6.41","7.69","1199.69","29.35","28.52","971.72","0.02","0.01","500.0","0.0","0.0","0.0","10.26","51.97","5065.3"
"234","2010","12","Uttar Pradesh","Sultanpur","159.85","363.21","2272.28","173.92","524.45","3015.4","0.47","0.41","872.32","5.23","5.45","1042.9","5.75","6.59","1144.8","8.01","17.7","2210.13","27.04","20.55","759.99","0.03","0.01","389.71","0.0","0.0","0.0","10.04","44.93","4473.08"
"234","2011","12","Uttar Pradesh","Sultanpur","160.34","381.03","2376.39","175.01","535.58","3060.28","0.42","0.78","1858.61","5.15","5.99","1164.86","5.69","7.75","1362.64","7.81","10.86","1389.74","26.69","22.02","824.8","0.03","0.02","610.29","0.0","0.0","0.0","9.92","59.3","5974.66"
"234","2012","12","Uttar Pradesh","Sultanpur","160.78","410.64","2554.09","176.23","545.06","3092.88","0.42","0.35","843.58","4.94","6.99","1413.21","5.13","3.66","712.21","7.89","6.78","860.27","27.8","20.18","726.12","0.03","0.03","1000.0","0.0","0.0","0.0","10.33","62.91","6087.19"
"234","2013","12","Uttar Pradesh","Sultanpur","163.21","386.45","2367.79","176.23","427.57","2426.17","0.6","0.57","954.72","4.89","2.42","496.12","5.48","2.06","375.34","7.81","5.13","656.97","20.72","6.64","320.31","0.03","0.02","610.29","0.0","0.0","0.0","11.1","61.23","5516.02"
"234","2014","12","Uttar Pradesh","Sultanpur","140.23","235.25","1677.64","158.29","337.1","2129.69","0.26","0.32","1240.41","4.89","3.91","799.76","4.05","1.28","315.88","7.4","3.57","482.95","0.0","0.0","0.0","0.02","0.01","500.0","0.0","0.0","0.0","11.86","70.55","5950.41"
"234","2015","12","Uttar Pradesh","Sultanpur","151.91","309.77","2039.13","169.27","455.75","2692.46","0.25","0.13","531.46","4.92","3.02","614.68","2.49","1.5","602.97","9.33","7.91","847.39","24.07","15.6","648.33","0.02","0.01","500.0","0.0","0.0","0.0","10.2","56.03","5493.6"
"234","2016","12","Uttar Pradesh","Sultanpur","161.92","376.08","2322.67","172.99","562.49","3251.56","0.37","0.3","800.38","4.91","3.68","749.45","3.84","6.88","1791.71","7.69","6.45","838.38","26.36","18.45","699.8","0.02","0.02","903.98","0.0","0.0","0.0","10.84","69.28","6393.79"
"234","2017","12","Uttar Pradesh","Sultanpur","160.48","463.45","2887.88","187.46","744.21","3970.09","0.39","0.78","1972.56","5.35","9.28","1735.2","3.33","2.51","753.98","7.31","5.54","758.66","28.8","26.25","911.59","0.03","0.03","1000.0","0.0","0.0","0.0","10.35","66.7","6441.11"
"235","2007","12","Uttar Pradesh","Pratapgarh","93.97","180.43","1920.08","146.25","338.86","2316.99","10.08","7.46","740.08","0.95","1.38","1452.63","3.94","3.86","979.7","6.81","6.09","894.27","15.44","10.57","684.59","0.0","0.0","0.0","0.0","0.0","0.0","1.14","5.12","4491.23"
"235","2008","12","Uttar Pradesh","Pratapgarh","97.97","214.64","2190.87","146.43","398.09","2718.64","10.98","7.67","698.54","0.68","1.04","1529.41","3.35","2.81","838.81","7.05","7.31","1036.88","14.95","9.54","638.13","0.0","0.0","0.0","0.0","0.0","0.0","0.95","5.27","5547.37"
"235","2009","12","Uttar Pradesh","Pratapgarh","96.66","205.45","2125.49","146.93","349.92","2381.54","10.62","6.63","624.29","0.6","0.87","1450.0","3.72","2.33","626.34","7.5","7.27","969.33","14.19","8.68","611.7","0.0","0.0","0.0","0.0","0.0","0.0","0.91","4.0","4395.6"
"235","2010","12","Uttar Pradesh","Pratapgarh","97.44","195.82","2009.65","147.75","415.69","2813.47","10.44","7.92","758.62","0.87","0.78","896.55","3.71","3.31","892.18","6.7","6.88","1026.87","15.77","10.7","678.5","0.0","0.0","0.0","0.0","0.0","0.0","1.08","6.29","5824.07"
"235","2011","12","Uttar Pradesh","Pratapgarh","97.81","226.62","2316.94","147.42","432.44","2933.39","10.31","7.85","761.4","0.85","0.86","1011.76","3.69","4.11","1113.82","6.67","7.76","1163.42","16.09","11.45","711.62","0.0","0.0","0.0","0.0","0.0","0.0","1.01","5.67","5613.86"
"235","2012","12","Uttar Pradesh","Pratapgarh","99.17","240.99","2430.07","146.68","413.04","2815.93","10.95","8.42","768.95","0.79","0.91","1151.9","3.77","3.39","899.2","6.72","7.77","1156.25","16.5","12.55","760.61","0.0","0.0","0.0","0.0","0.0","0.0","1.04","6.35","6105.77"
"235","2013","12","Uttar Pradesh","Pratapgarh","99.25","237.79","2395.87","147.81","415.65","2812.06","10.82","8.85","817.93","0.54","0.59","1092.59","3.32","2.64","795.18","7.13","8.94","1253.86","9.83","8.18","832.15","0.0","0.0","0.0","0.0","0.0","0.0","1.0","6.82","6820.0"
"235","2014","12","Uttar Pradesh","Pratapgarh","104.14","235.68","2263.11","138.56","191.9","1384.96","9.86","7.73","783.98","0.61","1.08","1770.49","2.95","1.68","569.49","6.1","5.5","901.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.85","5.57","6552.94"
"235","2015","12","Uttar Pradesh","Pratapgarh","124.7","224.34","1799.04","169.73","371.37","2188.0","9.28","6.68","719.83","0.55","0.49","890.91","2.86","2.35","821.68","5.07","5.3","1045.36","13.12","8.54","650.77","0.0","0.0","0.0","0.0","0.0","0.0","0.84","5.66","6703.2"
"235","2016","12","Uttar Pradesh","Pratapgarh","99.01","217.03","2192.0","150.56","463.73","3080.0","10.28","8.54","830.56","0.63","1.22","1928.91","3.45","3.12","904.69","6.71","8.39","1250.75","15.85","12.13","764.95","0.0","0.0","1000.0","0.0","0.0","0.0","0.98","7.15","7266.67"
"235","2017","12","Uttar Pradesh","Pratapgarh","96.36","227.79","2364.0","148.32","469.72","3167.0","9.44","7.4","783.56","0.6","1.35","2251.25","3.35","3.93","1172.49","6.1","5.18","848.08","15.73","11.48","729.51","0.0","0.0","1000.0","0.0","0.0","0.0","0.83","3.05","3672.77"
"236","2007","12","Uttar Pradesh","Barabanki","167.79","252.79","1506.59","151.91","453.42","2984.79","0.91","1.41","1549.45","5.75","4.15","721.74","0.88","0.91","1034.09","3.85","4.36","1132.47","37.08","28.84","777.78","0.81","0.47","580.25","0.0","0.0","0.0","14.02","75.8","5406.56"
"236","2008","12","Uttar Pradesh","Barabanki","170.33","349.52","2052.02","160.46","492.38","3068.55","0.72","1.2","1666.67","5.26","0.8","152.09","0.78","0.8","1025.64","3.1","2.98","961.29","29.13","21.99","754.89","0.63","0.46","730.16","0.0","0.0","0.0","11.7","59.35","5072.65"
"236","2009","12","Uttar Pradesh","Barabanki","176.86","407.29","2302.89","167.06","513.56","3074.11","0.7","1.18","1685.71","5.07","3.02","595.66","1.04","1.03","990.38","2.98","3.14","1053.69","27.64","20.32","735.17","0.47","0.31","659.57","0.0","0.0","0.0","8.69","46.29","5326.81"
"236","2010","12","Uttar Pradesh","Barabanki","178.44","422.32","2366.73","167.92","544.64","3243.45","0.64","0.55","859.38","4.75","4.22","888.42","0.88","1.02","1159.09","2.45","2.2","897.96","28.39","21.7","764.35","0.4","0.2","500.0","0.0","0.0","0.0","7.23","40.01","5533.89"
"236","2011","12","Uttar Pradesh","Barabanki","177.97","491.56","2762.04","165.52","579.9","3503.5","0.61","1.13","1852.46","4.62","4.31","932.9","0.71","1.0","1408.45","2.1","2.3","1095.24","26.85","19.05","709.5","0.41","0.24","585.37","0.03","0.04","1333.33","9.58","53.55","5589.77"
"236","2012","12","Uttar Pradesh","Barabanki","183.96","562.37","3057.02","162.34","603.26","3716.03","0.52","0.34","653.85","3.94","3.06","776.65","0.8","0.73","912.5","1.53","1.59","1039.22","25.33","17.46","689.3","0.4","0.4","1000.0","0.0","0.0","0.0","9.75","58.78","6028.72"
"236","2013","12","Uttar Pradesh","Barabanki","181.24","517.97","2857.92","166.53","590.69","3547.05","0.48","0.45","937.5","3.46","3.42","988.44","0.62","0.23","370.97","1.66","1.28","771.08","22.8","12.22","535.96","0.36","0.29","805.56","0.0","0.0","0.0","9.88","60.51","6124.49"
"236","2014","12","Uttar Pradesh","Barabanki","191.88","529.6","2760.06","165.45","392.11","2369.96","0.58","0.71","1224.14","3.36","2.9","863.1","0.7","0.22","314.29","1.54","0.76","493.51","0.0","0.0","0.0","0.22","0.11","500.0","0.0","0.0","0.0","9.74","56.41","5791.58"
"236","2015","12","Uttar Pradesh","Barabanki","186.63","513.41","2750.95","167.62","498.34","2973.03","0.45","0.24","533.33","3.07","1.96","638.44","0.45","0.27","600.0","1.04","0.84","807.69","19.99","9.33","466.7","0.05","0.02","400.0","0.0","0.0","0.0","9.13","54.95","6020.0"
"236","2016","12","Uttar Pradesh","Barabanki","183.33","499.76","2726.0","166.97","606.94","3635.0","0.42","0.31","736.34","4.07","3.26","799.26","0.69","1.23","1791.0","2.05","1.72","838.3","26.07","21.85","838.06","0.22","0.2","903.23","0.0","0.0","0.0","8.76","61.66","7036.8"
"236","2017","12","Uttar Pradesh","Barabanki","181.6","520.66","2867.0","168.35","677.09","4022.0","0.55","1.09","1972.83","4.45","8.31","1869.38","0.78","0.59","753.53","1.93","1.46","758.82","24.97","19.34","774.72","0.18","0.18","1011.11","0.0","0.0","0.0","9.25","73.55","7947.6"
